group,name,url,type,notes,geo_blocked,working,vpn_suggestion
canada,13,http://152.89.62.111:8080/nXyAiP3DNp/QgOuvocpGv/222841,other,"[>](http://152.89.62.111:8080/nXyAiP3DNp/QgOuvocpGv/222841) <img height=""20"" src=""https://i.imgur.com/jYSXaga.png""/>",False,False,
canada,15,https://onntv.vantrix.tv:443/onntv_hls/1080p/onntv_hls-HLS-1080p.m3u8,hls,"[>](https://onntv.vantrix.tv:443/onntv_hls/1080p/onntv_hls-HLS-1080p.m3u8) <img height=""20"" src=""https://i.imgur.com/zz5ST9K.png""/> ONNtv.ca",False,False,
canada,16,http://live.canadastartv.com:1935/canadastartv/canadastartv/playlist.m3u,hls,"[>](http://live.canadastartv.com:1935/canadastartv/canadastartv/playlist.m3u) <img height=""20"" src=""https://i.imgur.com/Ap54LCC.png""/>",False,False,
canada,17,https://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8,hls,"[>](https://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8) <img height=""20"" src=""https://i.imgur.com/1EqQGKS.png""/> CBCNewsNetwork.ca",False,False,
canada,18,https://pe-fa-lp02a.9c9media.com/live/News1Digi/p/hls/00000201/38ef78f479b07aa0/index/0c6a10a2/live/stream/h264/v1/3500000/manifest.m3u8,hls,"[>](https://pe-fa-lp02a.9c9media.com/live/News1Digi/p/hls/00000201/38ef78f479b07aa0/index/0c6a10a2/live/stream/h264/v1/3500000/manifest.m3u8) <img height=""20"" src=""https://i.imgur.com/T3oBeiX.png""/> CTVNewsChannel.ca",False,False,
canada,19,https://i.mjh.nz/PlutoTV/62cbef9ebb857100072fc187-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbef9ebb857100072fc187-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/>",False,False,
canada,20,https://i.mjh.nz/PlutoTV/62cbf063257170000724590c-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbf063257170000724590c-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CHANDT.ca",False,False,
canada,21,https://i.mjh.nz/PlutoTV/62cbf23dcfb48300077f8348-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbf23dcfb48300077f8348-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CICTDT.ca",False,False,
canada,22,https://i.mjh.nz/PlutoTV/62cbf398b8e02600071deda5-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbf398b8e02600071deda5-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/>",False,False,
canada,23,https://i.mjh.nz/PlutoTV/62cbf4964446e2000742073e-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbf4964446e2000742073e-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CKWSDT.ca",False,False,
canada,24,https://i.mjh.nz/PlutoTV/62cbfbd6ad95670007f567af-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbfbd6ad95670007f567af-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/>",False,False,
canada,25,https://i.mjh.nz/PlutoTV/62cbfcd8c2db990007861e43-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbfcd8c2db990007861e43-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CHEXDT.ca",False,False,
canada,26,https://i.mjh.nz/PlutoTV/62cbff53ca8f2200080253b5-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cbff53ca8f2200080253b5-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CFREDT.ca",False,False,
canada,27,https://i.mjh.nz/PlutoTV/62cc00359cb58900088dc840-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cc00359cb58900088dc840-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CFSKDT.ca",False,False,
canada,28,https://d8i9f8op7jmyk.cloudfront.net/out/v1/89a3f0453e134472a2101f6264d055ae/index.m3u8,hls,"[x](https://d8i9f8op7jmyk.cloudfront.net/out/v1/89a3f0453e134472a2101f6264d055ae/index.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/>",False,False,
canada,29,https://i.mjh.nz/PlutoTV/62cc0120880c890007191016-alt.m3u8,hls,"[>](https://i.mjh.nz/PlutoTV/62cc0120880c890007191016-alt.m3u8) <img height=""20"" src=""https://i.imgur.com/IpfmG93.png""/> CKNDDT.ca",False,False,
canada,30,https://d7z3qjdsxbwoq.cloudfront.net/groupa/live/f9809cea-1e07-47cd-a94d-2ddd3e1351db/live.isml/.m3u8,hls,"[>](https://d7z3qjdsxbwoq.cloudfront.net/groupa/live/f9809cea-1e07-47cd-a94d-2ddd3e1351db/live.isml/.m3u8) <img height=""20"" src=""https://i.imgur.com/AbdFD0S.png""/> CPACEnglish.ca",False,False,
canada,1,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8,hls,"[>](https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/ICI_RDI_logo.svg/640px-ICI_RDI_logo.svg.png""/> IciRDI.ca",False,True,
canada,2,https://rcavlive.akamaized.net/hls/live/696615/xcancbft/master.m3u8,hls,"[>](https://rcavlive.akamaized.net/hls/live/696615/xcancbft/master.m3u8) <img height=""20"" src=""https://i.imgur.com/HsSi3NV.png""/>",False,True,
canada,3,https://tvalive.akamaized.net/hls/live/2012413/tva01/master.m3u8,hls,"[>](https://tvalive.akamaized.net/hls/live/2012413/tva01/master.m3u8) <img height=""20"" src=""https://i.imgur.com/1GR8Szn.png""/>",False,False,
canada,4,https://pe-ak-lp04a-9c9media.akamaized.net/live/NOOVO/p/dash/00000001/f481c583dbd06b6c/manifest.mpd,other,"[>](https://pe-ak-lp04a-9c9media.akamaized.net/live/NOOVO/p/dash/00000001/f481c583dbd06b6c/manifest.mpd) <img height=""20"" src=""https://i.imgur.com/BL9ziSJ.png""/>",False,False,
canada,5,https://bcovlive-a.akamaihd.net/575d86160eb143458d51f7ab187a4e68/us-east-1/6101674910001/playlist.m3u8,hls,"[>](https://bcovlive-a.akamaihd.net/575d86160eb143458d51f7ab187a4e68/us-east-1/6101674910001/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/8grBWK9.png""/> CIVMDT.ca",False,False,
canada,6,https://hls.savoir.media/live/stream.m3u8,hls,"[>](https://hls.savoir.media/live/stream.m3u8) <img height=""20"" src=""https://i.imgur.com/pa4wOVY.png""/> CFTUDT.ca",False,True,
canada,7,https://bcsecurelivehls-i.akamaihd.net/hls/live/680604/1242843915001_3/master.m3u8,hls,"[>](https://bcsecurelivehls-i.akamaihd.net/hls/live/680604/1242843915001_3/master.m3u8) <img height=""20"" src=""https://i.imgur.com/AbdFD0S.png""/> CPACFrench.ca",False,False,
canada,3,https://amdici.akamaized.net/hls/live/873426/ICI-Live-Stream/master.m3u8,hls,"[>](https://amdici.akamaized.net/hls/live/873426/ICI-Live-Stream/master.m3u8) <img height=""20"" src=""https://i.imgur.com/Z1b2TJD.png""/> CBFTDT.ca",False,True,
canada,4,http://cdn3.toronto360.tv:8081/toronto360/hd/playlist.m3u8,hls,"[>](http://cdn3.toronto360.tv:8081/toronto360/hd/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/PkWndsv.png""/> Toronto360.tv",False,True,
chile,1,https://unlimited1-cl-isp.dps.live/ucvtv2/ucvtv2.smil/playlist.m3u8,hls,"[>](https://unlimited1-cl-isp.dps.live/ucvtv2/ucvtv2.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/2VL4Pts.png""/> UCVTV.cl",False,True,
chile,2,https://sktv-forwarders.7m.pl/get.php?x=TVN,other,"[>](https://sktv-forwarders.7m.pl/get.php?x=TVN) <img height=""20"" src=""https://i.imgur.com/WoN1dai.png""/> TVN.cl",False,False,
chile,3,https://mdstrm.com/live-stream-playlist/57d1a22064f5d85712b20dab.m3u8,hls,"[>](https://mdstrm.com/live-stream-playlist/57d1a22064f5d85712b20dab.m3u8) <img height=""20"" src=""https://i.imgur.com/0rF6Kub.png""/> 24Horas.cl",False,False,
chile,4,https://mdstrm.com/live-stream-playlist/5aaabe9e2c56420918184c6d.m3u8,hls,"[>](https://mdstrm.com/live-stream-playlist/5aaabe9e2c56420918184c6d.m3u8) <img height=""20"" src=""https://i.imgur.com/pt2Kj1A.png""/> NTV.cl",False,False,
chile,5,https://mdstrm.com/live-stream-playlist/533adcc949386ce765657d7c.m3u8,hls,"[>](https://mdstrm.com/live-stream-playlist/533adcc949386ce765657d7c.m3u8) <img height=""20"" src=""https://i.imgur.com/yCL888l.png""/> TVChile.cl",False,False,
chile,6,https://sktv-forwarders.7m.pl/get.php?x=Canal13,other,"[>](https://sktv-forwarders.7m.pl/get.php?x=Canal13) <img height=""20"" src=""https://i.imgur.com/JIo1HBs.png""/> Canal13.cl",False,False,
chile,7,https://mdstrm.com/live-stream-playlist/5c0e8b19e4c87f3f2d3e6a59.m3u8,hls,"[>](https://mdstrm.com/live-stream-playlist/5c0e8b19e4c87f3f2d3e6a59.m3u8) <img height=""20"" src=""https://i.imgur.com/NtuZIEJ.png""/> TVPlus.cl",False,False,
chile,8,https://sktv-forwarders.7m.pl/get.php?x=Chilevision,other,"[>](https://sktv-forwarders.7m.pl/get.php?x=Chilevision) <img height=""20"" src=""https://i.imgur.com/2Pu8yXf.png""/> ChileVision.cl",False,False,
chile,9,https://unlimited1-us.dps.live/uchiletv/uchiletv.smil/playlist.m3u8,hls,"[>](https://unlimited1-us.dps.live/uchiletv/uchiletv.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/mF2W8Uh.png""/> UChileTV.cl",False,False,
chile,10,https://redirector.rudo.video/hls-video/10b92cafdf3646cbc1e727f3dc76863621a327fd/t13/t13.smil/playlist.m3u8,hls,"[>](https://redirector.rudo.video/hls-video/10b92cafdf3646cbc1e727f3dc76863621a327fd/t13/t13.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/3CEijac.png""/> T13.cl",False,True,
chile,11,https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8) <img height=""20"" src=""https://i.imgur.com/1vTno0m.png""/> 13E.cl",False,False,
chile,12,https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8) <img height=""20"" src=""https://i.imgur.com/49QkKWv.png""/> 13C.cl",False,True,
chile,13,https://origin.dpsgo.com/ssai/event/p4mmBxEzSmKAxY1GusOHrw/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/p4mmBxEzSmKAxY1GusOHrw/master.m3u8) <img height=""20"" src=""https://i.imgur.com/YwDFNxs.png""/> 13P.cl",False,False,
chile,14,https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8) <img height=""20"" src=""https://i.imgur.com/m6y9AMe.png""/> 13Kids.cl",False,True,
chile,15,https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8) <img height=""20"" src=""https://i.imgur.com/p1Qpljw.png""/> 13Realities.cl",False,True,
chile,16,https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8,hls,"[>](https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8) <img height=""20"" src=""https://i.imgur.com/aJMBnse.png""/> 13T.cl",False,True,
chile,17,https://redirector.rudo.video/hls-video/339f69c6122f6d8f4574732c235f09b7683e31a5/pinguinotv/pinguinotv.smil/playlist.m3u8,hls,"[>](https://redirector.rudo.video/hls-video/339f69c6122f6d8f4574732c235f09b7683e31a5/pinguinotv/pinguinotv.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/ohXs2NV.png""/> ElPinguinoTV.cl",False,False,
chile,18,https://redirector.rudo.video/hls-video/c54ac2799874375c81c1672abb700870537c5223/ucl/ucl.smil/playlist.m3u8,hls,"[>](https://redirector.rudo.video/hls-video/c54ac2799874375c81c1672abb700870537c5223/ucl/ucl.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/JxqVHPX.png""/> UCL.uy",False,True,
chile,19,https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/13d/13d.smil/playlist.m3u8,hls,"[>](https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/13d/13d.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/GRpxoPf.png""/> D13.cl",False,False,
chile,20,https://mdstrm.com/live-stream-playlist/5653641561b4eba30a7e4929.m3u8,hls,"[>](https://mdstrm.com/live-stream-playlist/5653641561b4eba30a7e4929.m3u8) <img height=""20"" src=""https://i.imgur.com/84lWqRi.png""/> TVN3.cl",False,True,
chile,21,https://redirector.rudo.video/hls-video/10b92cafdf3646cbc1e727f3dc76863621a327fd/chvn/chvn.smil/playlist.m3u8,hls,"[>](https://redirector.rudo.video/hls-video/10b92cafdf3646cbc1e727f3dc76863621a327fd/chvn/chvn.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/Qh6d0A9.png""/> CHVNoticias.cl",False,False,
france,7,https://artesimulcast.akamaized.net/hls/live/2031003/artelive_fr/index.m3u8,hls,"[>](https://artesimulcast.akamaized.net/hls/live/2031003/artelive_fr/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Arte_Logo_2017.svg/12px-Arte_Logo_2017.svg.png""/> ARTEFrench.fr",False,False,
france,8,https://www.dailymotion.com/video/x5gv5rr,other,"[>](https://www.dailymotion.com/video/x5gv5rr) <img height=""20"" src=""https://i.imgur.com/LXhXF8l.png""/> C8.fr",False,False,
france,12,https://nrj12.nrjaudio.fm/hls/live/2038374/nrj_12/master.m3u8,hls,"[>](https://nrj12.nrjaudio.fm/hls/live/2038374/nrj_12/master.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/NRJ12_logo_2015.svg/749px-NRJ12_logo_2015.svg.png""/> NRJ12.fr",False,False,
france,13,https://lcp.fr/le-live-lcp-tnt-5433,other,"[>](https://lcp.fr/le-live-lcp-tnt-5433) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/6/6a/Logo_LCP-AN_-_Public_S%C3%A9nat_%282019%29.svg/53px-Logo_LCP-AN_-_Public_S%C3%A9nat_%282019%29.svg.png""/> LCP.fr",False,False,
france,14,https://www.publicsenat.fr/direct,other,"[>](https://www.publicsenat.fr/direct) <img height=""20"" src=""https://i.imgur.com/bJOdFT1.png""/> PublicSenat.fr",False,False,
france,16,https://www.dailymotion.com/video/x3b68jn,other,"[>](https://www.dailymotion.com/video/x3b68jn) <img height=""20"" src=""https://i.imgur.com/UMRGAHx.png""/> CNews.fr",False,False,
france,27,https://www.youtube.com/c/franceinfo/live,youtube,"[>](https://www.youtube.com/c/franceinfo/live) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Franceinfo.svg/640px-Franceinfo.svg.png""/> Franceinfo.fr",False,True,
france,28,https://www.youtube.com/c/FRANCE24/live,youtube,"[>](https://www.youtube.com/c/FRANCE24/live) <img height=""20"" src=""https://i.imgur.com/61MSiq9.png""/> France24French.fr",False,True,
france,31,https://www.youtube.com/euronewsfr/live,youtube,"[>](https://www.youtube.com/euronewsfr/live) <img height=""20"" src=""https://i.imgur.com/3Lr5iAj.png""/> EuronewsFrench.fr",False,True,
france,33,https://www.youtube.com/c/Africanewsfr/live,youtube,"[>](https://www.youtube.com/c/Africanewsfr/live) <img height=""20"" src=""https://i.imgur.com/xocvePC.png""/> Africanews.cg",False,True,
france,21,https://www.dailymotion.com/video/x2lefik,other,"[>](https://www.dailymotion.com/video/x2lefik) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/L%27%C3%89quipe_wordmark.svg/640px-L%27%C3%89quipe_wordmark.svg.png""/> LEquipe.fr",False,False,
france,32,https://www.youtube.com/c/FranceInter/live,youtube,"[>](https://www.youtube.com/c/FranceInter/live) <img height=""20"" src=""https://i.imgur.com/d9Ncl8m.png""/> FranceInter.fr",False,False,
france,34,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8,hls,"[>](https://news.cgtn.com/resource/live/french/cgtn-f.m3u8) <img height=""20"" src=""https://i.imgur.com/fMsJYzl.png""/> CGTNFrench.cn",False,False,
france,1,http://livetv.ktv.zone/3/play.m3u8,hls,"[x](http://livetv.ktv.zone/3/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/7/77/TF1_%282013%29.svg/640px-TF1_%282013%29.svg.png""/> TF1.fr",False,False,
france,2,http://livetv.ktv.zone/104/play.m3u8,hls,"[x](http://livetv.ktv.zone/104/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/France_2_2018.svg/886px-France_2_2018.svg.png""/> France2.fr",False,False,
france,3,http://livetv.ktv.zone/105/play.m3u8,hls,"[x](http://livetv.ktv.zone/105/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/France_3_2018.svg/899px-France_3_2018.svg.png""/> France3.fr",False,False,
france,4,http://livetv.ktv.zone/116/play.m3u8,hls,"[x](http://livetv.ktv.zone/116/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/France_4_2018.svg/998px-France_4_2018.svg.png""/> France4.fr",False,False,
france,5,http://livetv.ktv.zone/107/play.m3u8,hls,"[x](http://livetv.ktv.zone/107/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/France_5_2018.svg/900px-France_5_2018.svg.png""/> France5.fr",False,False,
france,10,http://livetv.ktv.zone/12/play.m3u8,hls,"[x](http://livetv.ktv.zone/12/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/a/a8/TMC_logo_2016.svg/512px-TMC_logo_2016.svg.png""/> TMC.fr",False,False,
france,11,http://livetv.ktv.zone/13/play.m3u8,hls,"[x](http://livetv.ktv.zone/13/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/8/83/TFX_logo_2018.svg/640px-TFX_logo_2018.svg.png""/> TFX.fr",False,False,
france,20,http://livetv.ktv.zone/22/play.m3u8,hls,"[x](http://livetv.ktv.zone/22/play.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/4/4b/TF1_S%C3%A9ries_Films_logo_2020.svg/640px-TF1_S%C3%A9ries_Films_logo_2020.svg.png""/> TF1SeriesFilms.fr",False,False,
france,29,https://ott.tv5monde.com/Content/HLS/Live/channel(info)/index.m3u8,hls,"[>](https://ott.tv5monde.com/Content/HLS/Live/channel(info)/index.m3u8) <img height=""20"" src=""https://i.imgur.com/NcysrWH.png""/> TV5MondeInfo.fr",False,False,
france,30,https://ott.tv5monde.com/Content/HLS/Live/channel(fbs)/index.m3u8,hls,"[>](https://ott.tv5monde.com/Content/HLS/Live/channel(fbs)/index.m3u8) <img height=""20"" src=""https://i.imgur.com/uPmwTo9.png""/> TV5MondeFranceBelgiumSwitzerland.fr",False,False,
france,31,https://ott.tv5monde.com/Content/HLS/Live/channel(europe)/index.m3u8,hls,"[>](https://ott.tv5monde.com/Content/HLS/Live/channel(europe)/index.m3u8) <img height=""20"" src=""https://i.imgur.com/uPmwTo9.png""/> TV5MondeEurope.fr",False,False,
france,0,https://rt-fra.rttv.com/dvr/rtfrance/playlist.m3u8,hls,"[>](https://rt-fra.rttv.com/dvr/rtfrance/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/RT-France-logo.svg/512px-RT-France-logo.svg.png""/> RTFrance.fr",False,True,
france,1,https://tf1-hls-live-ssl.tf1.fr/tf1/1/hls/live_2328.m3u8,hls,"[x](https://tf1-hls-live-ssl.tf1.fr/tf1/1/hls/live_2328.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/TF1_logo_2013.png/62px-TF1_logo_2013.png""/> TF1.fr",False,False,
france,4,http://edge9.iptvnetwork.net/live/france4/playlist.m3u8,hls,"[x](http://edge9.iptvnetwork.net/live/france4/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/France_4_2018.svg/39px-France_4_2018.svg.png""/> France4.fr",False,False,
france,15,https://bfmtvalive1-a.akamaihd.net/r8ef15893bf3d4c2db0105218bdfe87f4/eu-central-1/876450610001/playlist.m3u8,hls,"[x](https://bfmtvalive1-a.akamaihd.net/r8ef15893bf3d4c2db0105218bdfe87f4/eu-central-1/876450610001/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Logo_BFM_TV_%282019%29.png/53px-Logo_BFM_TV_%282019%29.png""/> BFMTV.fr",False,False,
france,18,https://d13anarbtxy8c5.cloudfront.net/6play/short/clr/gulli/sdindex.m3u8,hls,"[x](https://d13anarbtxy8c5.cloudfront.net/6play/short/clr/gulli/sdindex.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/4/43/18._Gulli.png/57px-18._Gulli.png""/> Gulli.fr",False,False,
france,26,https://sv0.data-stream.top/hls/lci.m3u8,hls,"[x](https://sv0.data-stream.top/hls/lci.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/3/38/LCI_-_Logo_%28Ao%C3%BBt_2017%29.svg/62px-LCI_-_Logo_%28Ao%C3%BBt_2017%29.svg.png""/> LCI.fr",False,False,
france,1,https://s13.tntendirect.com/tf1/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/tf1/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/TF1_logo_2013.png/62px-TF1_logo_2013.png""/> TF1.fr",False,False,
france,2,https://s13.tntendirect.com/france2/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/france2/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/France_2_2018.svg/35px-France_2_2018.svg.png""/> France2.fr",False,False,
france,3,https://s13.tntendirect.com/france3/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/france3/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/France_3_2018.svg/35px-France_3_2018.svg.png""/> France3.fr",False,False,
france,5,https://s13.tntendirect.com/france5/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/france5/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/France_5_2018.svg/35px-France_5_2018.svg.png""/> France5.fr",False,False,
france,6,https://s13.tntendirect.com/m6/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/m6/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Logo_M6_%282020%2C_fond_clair%29.svg/49px-Logo_M6_%282020%2C_fond_clair%29.svg.png""/> M6.fr",False,False,
france,8,https://s13.tntendirect.com/d8/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/d8/live/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/LXhXF8l.png""/> C8.fr",False,False,
france,9,https://s13.tntendirect.com/w9/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/w9/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/W9_2018.svg/56px-W9_2018.svg.png""/> W9.fr",False,False,
france,10,https://s13.tntendirect.com/tmc/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/tmc/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/a/a8/TMC_logo_2016.svg/512px-TMC_logo_2016.svg.png""/> TMC.fr",False,False,
france,11,https://s13.tntendirect.com/nt1/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/nt1/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/8/83/TFX_logo_2018.svg/640px-TFX_logo_2018.svg.png""/> TFX.fr",False,False,
france,12,https://s13.tntendirect.com/nrj12/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/nrj12/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/9/93/NRJ_12_logo_2015.svg/757px-NRJ_12_logo_2015.svg.png""/> NRJ12.fr",False,False,
france,17,https://s13.tntendirect.com/d17/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/d17/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Logo_projet_CStar.svg/80px-Logo_projet_CStar.svg.png""/> CStar.fr",False,False,
france,20,https://s13.tntendirect.com/hd1/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/hd1/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/4/4b/TF1_S%C3%A9ries_Films_logo_2020.svg/640px-TF1_S%C3%A9ries_Films_logo_2020.svg.png""/> TF1SeriesFilms.fr",False,False,
france,21,https://s13.tntendirect.com/lequipe21/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/lequipe21/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/L%27%C3%89quipe_wordmark.svg/640px-L%27%C3%89quipe_wordmark.svg.png""/> LEquipe.fr",False,False,
france,24,https://s13.tntendirect.com/rmcdecouverte/live/playlist.m3u8,hls,"[x](https://s13.tntendirect.com/rmcdecouverte/live/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/fr/thumb/b/b3/RMC_D%C3%A9couverte_logo_2017.svg/76px-RMC_D%C3%A9couverte_logo_2017.svg.png""/> RMCDecouverte.fr",False,False,
